,type,x,y,z,r,parent
AA0865.swc,1,2733.44336,1825.475585,6726.234375,1.0,-1
AA0866.swc,1,3026.870988,1810.795571,7158.415564,1.0,-1
AA0867.swc,1,4038.61914,1951.234374,6232.757813,1.0,-1
AA0868.swc,1,4171.932097,1880.487927,6408.516242,1.0,-1
AA0869.swc,1,7628.827275,2514.346627,7116.357228,1.0,-1
AA0870.swc,1,2468.579413,2410.751692,6045.196261,1.0,-1
AA0871.swc,1,8663.902896,2155.739924,7582.697501,1.0,-1
AA0872.swc,1,4851.756192,2208.22953,5956.720012,1.0,-1
AA0873.swc,1,4087.164063,1470.250976,6225.242188,1.0,-1
AA0874.swc,1,4291.728001,1956.852997,6336.271572,1.0,-1
AA0875.swc,1,9170.451006,2810.812423,8370.716933,1.0,-1
AA0876.swc,1,3632.945239,2667.671809,7138.203838,1.0,-1
AA0877.swc,1,8793.055786,2171.233087,7685.64719,1.0,-1
AA0878.swc,1,8904.084522,2461.299813,7969.431837,1.0,-1
AA0879.swc,1,9163.271342,2703.374098,8118.535708,1.0,-1
AA0880.swc,1,3377.518543,2109.818064,7187.610677,1.0,-1
AA0881.swc,1,8942.107423,2395.31543,7866.750001,1.0,-1
AA0882.swc,1,2950.649184,2436.870291,7229.927204,1.0,-1
AA0883.swc,1,3262.796986,2039.838217,6192.796678,1.0,-1
AA0884.swc,1,3584.202735,1776.620753,7163.397764,1.0,-1
AA0885.swc,1,8816.581664,2263.865307,7851.538762,1.0,-1
AA0886.swc,1,8587.606686,2247.298695,7636.426489,1.0,-1
AA0887.swc,1,2983.276215,2427.7632,7260.333612,1.0,-1
AA0888.swc,1,3459.851563,1856.482422,6327.335938,1.0,-1
AA0889.swc,1,3969.318704,1800.0929,6454.350669,1.0,-1
AA0890.swc,1,8114.739249,2023.609025,7224.6818,1.0,-1
AA0891.swc,1,8633.896316,2173.047004,7550.910241,1.0,-1
AA0892.swc,1,4205.734267,1878.953338,6416.33267,1.0,-1
AA0893.swc,1,4286.132556,2099.299446,6471.369956,1.0,-1
AA0894.swc,1,8266.240234,2054.446289,7321.898438,1.0,-1
AA0895.swc,1,8316.476563,1538.859375,8263.781249,1.0,-1
AA0896.swc,1,8701.74066,1519.52155,7809.364903,1.0,-1
AA0897.swc,1,3030.763673,1888.899415,6206.765626,1.0,-1
AA0898.swc,1,3209.849082,2488.824734,7246.704543,1.0,-1
AA0899.swc,1,3172.347614,2425.811969,6813.581227,1.0,-1
AA0900.swc,1,3368.929688,2584.932618,6967.617188,1.0,-1
AA0901.swc,1,4917.921255,993.07791,6079.287254,1.0,-1
AA0902.swc,1,4748.683594,2378.595704,6730.374999,1.0,-1
AA0903.swc,1,4339.405149,2424.709461,6613.122589,1.0,-1
AA0904.swc,1,6733.762345,5260.141906,4576.409855,1.0,-1
AA0905.swc,1,3250.181397,2478.262394,6957.015539,1.0,-1
AA0906.swc,1,3538.558103,2315.291581,6947.867027,1.0,-1
AA0907.swc,1,3323.079681,2268.30425,7018.062805,1.0,-1
AA0908.swc,1,3310.767568,2633.202668,6909.489835,1.0,-1
AA0909.swc,1,8143.541883,2153.581665,8125.634955,1.0,-1
AA0910.swc,1,8020.311254,1812.6903,7947.626096,1.0,-1
AA0911.swc,1,2861.36914,2821.09375,7005.257813,1.0,-1
AA0912.swc,1,8931.584163,2463.172499,7960.296957,1.0,-1
AA0913.swc,1,4093.594693,1914.203035,6685.426039,1.0,-1
AA0914.swc,1,2886.963215,1819.014496,6450.476035,1.0,-1
AA0915.swc,1,2890.321769,1981.214156,6164.82005,1.0,-1
AA0916.swc,1,3051.304119,1765.557012,6432.272802,1.0,-1
AA0917.swc,1,7022.904374,6114.846214,4704.020145,1.0,-1
AA0918.swc,1,5983.241092,3827.125985,4771.753125,1.0,-1
AA0919.swc,1,7886.987974,2119.719176,9764.894566,1.0,-1
AA0920.swc,1,7255.046468,3586.571327,3654.821529,1.0,-1
AA0921.swc,1,6890.589988,4580.387512,4728.150236,1.0,-1
AA0922.swc,1,11842.373166,5752.127123,5170.362015,1.0,-1
AA0923.swc,1,5679.940839,1383.755542,6916.845519,1.0,-1
AA0924.swc,1,6759.633884,6458.746082,9500.959251,1.0,-1
AA0925.swc,1,6831.909217,4483.613317,6790.713153,1.0,-1
AA0926.swc,1,4745.631747,1758.744738,7123.496451,1.0,-1
AA0927.swc,1,4425.004704,1878.836037,7180.045442,1.0,-1
AA0928.swc,1,6308.048087,6689.211694,8087.678911,1.0,-1
AA0929.swc,1,3080.106999,4328.834786,6447.973541,1.0,-1
AA0930.swc,1,8053.107717,5876.522941,5616.69306,1.0,-1
AA0931.swc,1,7724.994491,5459.582818,6563.272632,1.0,-1
AA0932.swc,1,7808.573898,5419.248387,6266.629074,1.0,-1
AA0933.swc,1,8058.119559,5890.948485,5798.056821,1.0,-1
AA0934.swc,1,8006.568478,5852.951976,5738.851804,1.0,-1
AA0935.swc,1,8033.986636,6065.958042,5835.155814,1.0,-1
AA0936.swc,1,8046.958827,6127.59005,5830.664177,1.0,-1
AA0937.swc,1,8087.842488,5904.660717,5947.094154,1.0,-1
AA0938.swc,1,7751.073004,5738.836775,4602.448637,1.0,-1
AA0939.swc,1,7989.058713,5945.603409,6148.34974,1.0,-1
AA0940.swc,1,8069.795844,5918.180669,5813.016887,1.0,-1
AA0941.swc,1,7704.64545,3013.211046,1285.149235,1.0,-1
AA0942.swc,1,8751.918364,3523.735703,7969.248388,1.0,-1
AA0943.swc,1,7740.763567,5593.096706,5002.199513,1.0,-1
AA0944.swc,1,5263.34592,2770.510229,9112.360387,1.0,-1
AA0945.swc,1,7117.225278,1653.177908,8883.106722,1.0,-1
AA0946.swc,1,10449.15305,5196.518469,7173.860857,1.0,-1
AA0947.swc,1,11135.284188,5707.597332,6806.916239,1.0,-1
AA0948.swc,1,11166.942228,6080.023984,7919.959705,1.0,-1
AA0949.swc,1,9043.673643,1477.040282,8668.213431,1.0,-1
AA0950.swc,1,11788.343275,6070.210914,7912.921752,1.0,-1
AA0951.swc,1,12407.60037,6843.38604,6544.871406,1.0,-1
AA0952.swc,1,13257.915097,6237.233819,7542.755873,1.0,-1
AA0953.swc,1,12133.736521,6681.573375,6628.897837,1.0,-1
AA0954.swc,1,4269.257207,3168.419951,5773.240077,1.0,-1
AA0955.swc,1,4150.390718,3433.116671,5605.814949,1.0,-1
AA0956.swc,1,3948.936653,3434.67501,2707.46353,1.0,-1
AA0957.swc,1,7616.453428,7088.887557,8934.253426,1.0,-1
AA0958.swc,1,4379.476976,4334.529792,6370.849323,1.0,-1
AA0959.swc,1,6548.054342,1947.921541,7143.149556,1.0,-1
AA0960.swc,1,6492.799071,2077.552546,7219.143501,1.0,-1
AA0961.swc,1,10568.224396,4012.292652,7711.010795,1.0,-1
AA0962.swc,1,10437.001302,5024.352592,9253.089033,1.0,-1
AA0963.swc,1,10566.088846,5060.90308,8841.416474,1.0,-1
AA0964.swc,1,13511.742853,4706.513221,5588.465622,1.0,-1
AA0965.swc,1,12884.514889,3946.703306,4613.698395,1.0,-1
AA0966.swc,1,12707.241952,3896.645562,4680.773431,1.0,-1
AA0967.swc,1,13014.523438,4023.594727,7436.53125,1.0,-1
AA0968.swc,1,13496.75,4517.355469,4715.273437,1.0,-1
AA0969.swc,1,10652.104403,3227.182403,7856.386271,1.0,-1
AA0970.swc,1,10566.5,3067.049804,3230.625,1.0,-1
AA0971.swc,1,10851.179528,3157.037281,6030.395175,1.0,-1
AA0972.swc,1,10852.647922,3179.681471,6035.370085,1.0,-1
AA0973.swc,1,12362.967017,3181.777484,9109.297169,1.0,-1
AA0974.swc,1,12278.016587,3003.367044,9195.119418,1.0,-1
AA0975.swc,1,13163.763655,3974.007871,6046.874779,1.0,-1
AA0976.swc,1,12660.79704,4224.872128,3812.390505,1.0,-1
AA0977.swc,1,13381.365903,2964.31829,5536.29415,1.0,-1
AA0978.swc,1,11627.0625,5153.623047,2132.867187,1.0,-1
AA0979.swc,1,11333.136718,5113.457031,9860.953124,1.0,-1
AA0980.swc,1,12014.268661,3961.997101,1909.150903,1.0,-1
AA0981.swc,1,12567.601456,3783.152335,7175.942549,1.0,-1
AA0982.swc,1,12577.518208,3055.789533,5900.502084,1.0,-1
AA0983.swc,1,11096.118719,3038.246998,4998.507755,1.0,-1
AA0984.swc,1,12025.498047,3699.27246,2322.625,1.0,-1
AA0985.swc,1,11958.308214,3963.168955,4919.562464,1.0,-1
AA0986.swc,1,11598.767289,2877.222608,5046.874921,1.0,-1
AA0987.swc,1,8915.094801,3903.149211,5761.432117,1.0,-1
AA0988.swc,1,10593.80505,3771.982483,7487.620232,1.0,-1
AA0989.swc,1,10854.064624,4388.640503,7354.515944,1.0,-1
AA0990.swc,1,12666.41211,4029.976563,8766.90625,1.0,-1
AA0991.swc,1,12622.666016,3920.222657,8698.945312,1.0,-1
AA0992.swc,1,8989.188643,4263.350735,5938.411689,1.0,-1
AA0993.swc,1,12525.621094,3531.092774,8651.382813,1.0,-1
AA0994.swc,1,4944.929179,2666.351769,3031.871356,1.0,-1
AA0995.swc,1,7020.708425,6190.818699,3068.900984,1.0,-1
AA0996.swc,1,12744.252112,5762.289563,7096.800761,1.0,-1
AA0997.swc,1,6294.931584,2205.557164,6286.922553,1.0,-1
AA0998.swc,1,6837.022782,2411.582703,6786.482555,1.0,-1
AA0999.swc,1,6155.708955,2384.133297,5020.349143,1.0,-1
AA1000.swc,1,4730.331418,4091.872046,9254.412274,1.0,-1
AA1001.swc,1,2044.535156,5647.488281,5994.5,1.0,-1
AA1002.swc,1,9894.870906,3402.074376,1348.168717,1.0,-1
AA1003.swc,1,8837.179209,5965.451357,6202.743841,1.0,-1
AA1004.swc,1,8730.508048,5950.456222,6582.412541,1.0,-1
AA1005.swc,1,9261.476494,6172.077432,6217.13489,1.0,-1
AA1006.swc,1,9030.67008,5942.568087,6236.123398,1.0,-1
AA1007.swc,1,9944.009298,5896.847766,3507.106524,1.0,-1
AA1008.swc,1,9219.332603,6278.96435,5968.492166,1.0,-1
AA1009.swc,1,8904.779166,6488.590813,6278.446243,1.0,-1
AA1010.swc,1,8826.310912,6118.696026,4686.232209,1.0,-1
AA1011.swc,1,10770.226562,2224.569337,8708.546874,1.0,-1
AA1012.swc,1,10883.027344,2348.456054,8809.5625,1.0,-1
AA1013.swc,1,10699.459919,2276.151355,8015.814602,1.0,-1
AA1014.swc,1,10659.537267,2237.661328,8279.214036,1.0,-1
AA1015.swc,1,11056.5,1937.34375,8363.554688,1.0,-1
AA1016.swc,1,11281.399002,2300.384774,7728.532133,1.0,-1
AA1017.swc,1,11577.771485,5656.334961,9768.984376,1.0,-1
AA1018.swc,1,12238.111306,3455.661162,7832.687644,1.0,-1
AA1019.swc,1,11793.202177,2387.545491,8903.099289,1.0,-1
AA1020.swc,1,11763.953941,2244.715562,8848.917025,1.0,-1
AA1021.swc,1,11915.181081,4102.967435,7172.057666,1.0,-1
AA1022.swc,1,10958.082031,5286.427735,9376.898438,1.0,-1
AA1023.swc,1,11637.171875,1591.789063,7284.335937,1.0,-1
AA1024.swc,1,11948.399228,2702.942599,7892.003794,1.0,-1
AA1025.swc,1,11091.442505,2872.058081,8823.13809,1.0,-1
AA1026.swc,1,12300.060624,2860.306807,5627.520661,1.0,-1
AA1027.swc,1,9537.423828,4025.248046,8608.046875,1.0,-1
AA1028.swc,1,9166.044922,5861.517579,6370.343751,1.0,-1
AA1029.swc,1,8611.352794,6011.024698,5219.463059,1.0,-1
AA1030.swc,1,12283.857746,5251.976155,7349.971839,1.0,-1
AA1031.swc,1,7221.634583,4629.748094,3633.215266,1.0,-1
AA1032.swc,1,7091.821267,4783.621301,3885.572465,1.0,-1
AA1033.swc,1,8967.835097,4411.624916,5073.527302,1.0,-1
AA1034.swc,1,8077.089319,5950.614406,5795.258062,1.0,-1
AA1035.swc,1,9158.024959,3804.778523,5244.554812,1.0,-1
AA1036.swc,1,7924.760842,6147.026784,5837.986143,1.0,-1
AA1037.swc,1,10239.676672,5995.962052,4162.123529,1.0,-1
AA1038.swc,1,9279.917049,6353.783331,4648.918563,1.0,-1
AA1039.swc,1,8056.264924,5820.398735,5851.587847,1.0,-1
AA1040.swc,1,8028.307402,5899.248873,5734.491096,1.0,-1
AA1041.swc,1,8117.98352,5943.551109,5738.72892,1.0,-1
AA1042.swc,1,4920.542764,3764.3678,9413.946718,1.0,-1
AA1043.swc,1,3909.065255,3445.117687,8416.882928,1.0,-1
AA1044.swc,1,7897.281965,5440.834465,7093.278445,1.0,-1
AA1045.swc,1,7259.202452,794.377712,6173.073337,1.0,-1
AA1046.swc,1,7481.451787,4089.912192,5960.24044,1.0,-1
AA1047.swc,1,9985.119901,4043.526061,1250.844442,1.0,-1
AA1048.swc,1,7823.95471,6034.247294,5643.862544,1.0,-1
AA1049.swc,1,4912.624334,3306.268661,9279.221013,1.0,-1
AA1050.swc,1,4242.947266,2099.219726,7515.023438,1.0,-1
AA1051.swc,1,3949.81083,3288.195092,8729.513484,1.0,-1
AA1052.swc,1,9384.599609,5750.408203,6273.820313,1.0,-1
AA1053.swc,1,9051.572265,6465.132813,6749.679688,1.0,-1
AA1054.swc,1,9419.904893,4868.935998,6474.555602,1.0,-1
AA1055.swc,1,8875.595457,6152.58466,7015.477944,1.0,-1
AA1056.swc,1,10737.021503,5975.512008,3523.533752,1.0,-1
AA1057.swc,1,8868.299096,6095.934077,4520.333706,1.0,-1
AA1058.swc,1,9492.876953,2747.493164,3076.867187,1.0,-1
AA1059.swc,1,9171.511185,6232.62529,5339.226598,1.0,-1
AA1060.swc,1,9717.872452,5536.387339,3694.04225,1.0,-1
AA1061.swc,1,9308.7948,6124.964446,6726.945934,1.0,-1
AA1062.swc,1,11125.304144,4892.250146,4833.346154,1.0,-1
AA1063.swc,1,11693.346167,5282.957569,5238.759953,1.0,-1
AA1064.swc,1,12553.170158,5004.023463,6940.140409,1.0,-1
AA1065.swc,1,13071.301402,5134.039297,6802.175368,1.0,-1
AA1066.swc,1,9293.821433,3810.661829,9389.563128,1.0,-1
AA1067.swc,1,7860.287136,6012.293061,5614.693194,1.0,-1
AA1068.swc,1,12340.578269,5151.157349,6966.168993,1.0,-1
AA1069.swc,1,11690.079862,6364.911266,7681.786334,1.0,-1
AA1070.swc,1,11969.258686,5966.196022,7622.02365,1.0,-1
AA1071.swc,1,10091.068242,5226.437013,7740.668558,1.0,-1
AA1072.swc,1,9109.981456,6236.225917,6673.966513,1.0,-1
AA1073.swc,1,9958.334123,5411.797472,5718.969765,1.0,-1
AA1074.swc,1,9344.633577,5911.521124,6202.015312,1.0,-1
AA1075.swc,1,10407.856189,6288.591856,2963.851409,1.0,-1
AA1076.swc,1,9049.184548,6736.085588,4871.004983,1.0,-1
AA1077.swc,1,12389.00368,6935.440571,3974.963449,1.0,-1
AA1078.swc,1,4023.760485,3385.018056,8815.381049,1.0,-1
AA1079.swc,1,11298.341796,4205.945312,2965.367188,1.0,-1
AA1080.swc,1,9160.210938,5849.605468,5439.6875,1.0,-1
AA1081.swc,1,7257.654297,5190.254883,6783.734374,1.0,-1
AA1082.swc,1,12675.533398,6061.952756,3434.346467,1.0,-1
AA1083.swc,1,12117.331939,5811.529357,3528.019861,1.0,-1
AA1084.swc,1,13052.222233,5370.227424,4505.834007,1.0,-1
AA1085.swc,1,11951.869141,5248.271484,4099.718751,1.0,-1
AA1086.swc,1,9021.162786,6392.741535,6962.513051,1.0,-1
AA1087.swc,1,9337.223531,6008.025975,6493.373114,1.0,-1
AA1088.swc,1,4780.202015,2613.874192,8512.770141,1.0,-1
AA1089.swc,1,8068.037591,5852.914565,9910.800354,1.0,-1
AA1090.swc,1,8982.6875,2102.368163,7831.554688,1.0,-1
AA1091.swc,1,9015.00586,6291.784179,5204.070312,1.0,-1
AA1092.swc,1,10538.686604,4638.60502,3998.382937,1.0,-1
AA1093.swc,1,11339.550673,5528.347125,7629.465834,1.0,-1
AA1149.swc,1,6795.618871,5446.536187,3961.251067,1.0,-1
AA1192.swc,1,6457.331073,5161.28077,7930.518937,1.0,-1
AA1196.swc,1,11254.269244,5518.350784,6661.066823,1.0,-1
AA1223.swc,1,5455.357465,5109.356956,6399.337453,1.0,-1
AA1413.swc,1,6213.580893,4921.465842,3549.116502,1.0,-1
AA1417.swc,1,5994.315156,5409.966615,7558.936226,1.0,-1
AA1477.swc,1,3706.714931,6314.335444,7008.998173,1.0,-1
AA1490.swc,1,6282.074895,5295.930277,7723.292586,1.0,-1
AA1493.swc,1,6365.190434,5552.840929,7616.774071,1.0,-1
AA1537.swc,1,3804.889706,2082.061128,4332.961268,1.0,-1
AA1538.swc,1,4165.872862,2173.973095,4629.98643,1.0,-1
AA1539.swc,1,4163.950707,2690.893251,7769.966353,1.0,-1
AA1540.swc,1,3793.25933,2363.957109,4011.335147,1.0,-1
AA1541.swc,1,3051.474496,2492.718472,4329.646525,1.0,-1
AA1542.swc,1,4366.887431,2695.755924,7838.778535,1.0,-1
AA1543.swc,1,3423.179833,2667.446641,7508.529148,1.0,-1
AA1544.swc,1,4406.578656,1791.199431,4734.840768,1.0,-1
pre_17543_01053.swc,1,1326.5,5700.7,3275.4750000000004,1.0,-1
pre_17543_01090.swc,1,1188.725,5925.55,7713.525,1.0,-1
pre_17543_01139.swc,1,1478.5,6080.1,2787.8,1.0,-1
pre_17543_01171.swc,1,1672.5000000000002,6181.05,8183.599999999999,1.0,-1
pre_17543_01241.swc,1,1411.9,6474.724999999999,2780.55,1.0,-1
pre_17543_01274.swc,1,1608.625,6594.075,8090.375,1.0,-1
pre_17543_01276.swc,1,1382.55,6635.049999999999,2985.025,1.0,-1
pre_17781_00066.swc,1,3455.4,3953.5,3527.025,1.0,-1
pre_18047_00009.swc,1,3531.5750000000003,5092.925,5933.85,1.0,-1
pre_182712_00003.swc,1,4852.975,7178.874999999999,7718.15,1.0,-1
pre_182712_00004.swc,1,4769.175,7187.75,7309.725,1.0,-1
pre_182712_00027.swc,1,5598.325,6825.749999999999,3137.05,1.0,-1
pre_18454_00305.swc,1,5277.95,3020.8,3882.1,1.0,-1
pre_18454_00376.swc,1,4207.175,3581.3,3669.425,1.0,-1
pre_18454_00377.swc,1,3335.6250000000005,3871.45,3519.45,1.0,-1
pre_18454_00450.swc,1,4209.55,3535.375,3459.3,1.0,-1
pre_18454_00579.swc,1,5488.3,3432.775,3001.15,1.0,-1
pre_18454_00865.swc,1,5861.549999999999,4317.150000000001,2089.6,1.0,-1
pre_18455_00109.swc,1,3779.725,6944.35,5079.15,1.0,-1
pre_18455_00241.swc,1,4966.75,6794.525000000001,4602.875,1.0,-1
pre_18458_00150.swc,1,2512.425,2483.125,8109.625,1.0,-1
pre_18458_00348.swc,1,6857.875,2103.275,4331.45,1.0,-1
pre_18458_00351.swc,1,7009.6,2075.8,4312.15,1.0,-1
pre_18458_00354.swc,1,7642.125,2199.05,4450.125,1.0,-1
pre_18458_00356.swc,1,7394.025000000001,2152.825,4321.275,1.0,-1
pre_18458_00357.swc,1,7446.599999999999,2296.0750000000003,4237.925,1.0,-1
pre_18458_00360.swc,1,7494.175,2289.55,4283.375,1.0,-1
pre_18458_00367.swc,1,7251.7,2357.725,4045.825,1.0,-1
pre_18458_00369.swc,1,7067.725,2354.45,4174.85,1.0,-1
pre_18458_00373.swc,1,7613.525,2469.05,3312.75,1.0,-1
pre_18458_00374.swc,1,7720.6,2593.475,3066.95,1.0,-1
pre_18464_00077.swc,1,5873.599999999999,3836.8,8116.05,1.0,-1
pre_18464_00086.swc,1,4540.599999999999,3871.0,7406.075,1.0,-1
pre_18464_00087.swc,1,4506.6,3941.95,6934.675,1.0,-1
pre_18464_00099.swc,1,7592.425,1850.9,7427.200000000001,1.0,-1
pre_18464_00102.swc,1,7094.150000000001,2384.25,6347.025,1.0,-1
pre_18464_00103.swc,1,7379.375,2415.05,6374.5,1.0,-1
pre_18464_00138.swc,1,7409.05,1972.725,3912.25,1.0,-1
pre_18464_00159.swc,1,4663.625,5512.599999999999,8545.975,1.0,-1
pre_18464_00163.swc,1,4075.025,4721.15,6965.025,1.0,-1
pre_18464_00168.swc,1,5193.2,5111.849999999999,6803.225,1.0,-1
pre_18464_00169.swc,1,5128.375,5227.55,6835.75,1.0,-1
pre_18464_00180.swc,1,4938.150000000001,6504.099999999999,8309.425000000001,1.0,-1
pre_18464_00182.swc,1,3528.575,6442.025,6343.425,1.0,-1
pre_18465_00102.swc,1,7691.525,2224.35,7363.675000000001,1.0,-1
pre_18465_00267.swc,1,9014.475,4931.7,8753.775,1.0,-1
pre_18465_00268.swc,1,8931.85,5101.45,8617.449999999999,1.0,-1
pre_18465_00366.swc,1,8285.675000000001,3167.15,8568.699999999999,1.0,-1
pre_18465_00367.swc,1,8416.2,3027.425,8360.375,1.0,-1
pre_18465_00368.swc,1,8403.825,3083.2000000000003,8444.925000000001,1.0,-1
pre_18465_00369.swc,1,8512.175000000001,3114.95,8121.775,1.0,-1
pre_18465_00370.swc,1,8418.525,3126.525,8133.525000000001,1.0,-1
pre_18465_00371.swc,1,8537.050000000001,3043.35,8066.424999999999,1.0,-1
pre_18465_00373.swc,1,8664.55,2932.85,8113.925,1.0,-1
pre_18467_00104.swc,1,7933.05,3386.3,10131.3,1.0,-1
pre_18467_00342.swc,1,5755.425,6827.775,7644.25,1.0,-1
pre_18467_00495.swc,1,8544.175,5993.925,2029.3,1.0,-1
pre_18469_00001.swc,1,6084.125,1180.85,3806.325,1.0,-1
pre_18469_00002.swc,1,6346.275,1184.95,3462.625,1.0,-1
pre_18469_00086.swc,1,6501.275,858.225,5292.65,1.0,-1
pre_18864_00003.swc,1,3684.75,1776.425,7652.825,1.0,-1
pre_18864_00008.swc,1,7032.4,580.325,6640.349999999999,1.0,-1
pre_18864_00012.swc,1,5793.275,1139.475,8055.1,1.0,-1
pre_18864_00014.swc,1,5190.55,1446.425,8099.424999999999,1.0,-1
pre_18864_00016.swc,1,5787.5,1195.525,8110.525,1.0,-1
pre_18864_00018.swc,1,5974.250000000001,979.625,3498.025,1.0,-1
pre_18864_00021.swc,1,8079.45,489.925,7373.15,1.0,-1
pre_18864_00025.swc,1,2951.125,2204.25,3728.65,1.0,-1
pre_18864_00026.swc,1,4299.55,1930.9,8237.65,1.0,-1
pre_18864_00027.swc,1,5410.6,1401.275,8177.474999999999,1.0,-1
pre_18864_00036.swc,1,4097.375,1723.3,3656.375,1.0,-1
pre_18864_00038.swc,1,4266.825,1648.05,3969.075,1.0,-1
pre_18864_00039.swc,1,8539.7,433.225,7113.75,1.0,-1
pre_18864_00042.swc,1,8004.8,510.50000000000006,4466.725,1.0,-1
pre_18864_00043.swc,1,4586.125,1569.05,3739.825,1.0,-1
pre_18864_00044.swc,1,4756.825,1954.95,8788.375,1.0,-1
pre_18864_00046.swc,1,7862.224999999999,607.175,3835.9,1.0,-1
pre_18864_00048.swc,1,7648.575,667.1,3645.6,1.0,-1
pre_18864_00051.swc,1,5229.849999999999,1643.9499999999998,8196.925000000001,1.0,-1
pre_18864_00059.swc,1,4724.625,1633.5,4066.625,1.0,-1
pre_18864_00060.swc,1,7156.775000000001,995.9,8448.449999999999,1.0,-1
pre_18864_00062.swc,1,3620.975,2139.35,3333.025,1.0,-1
pre_18864_00065.swc,1,4891.65,1668.1,2911.85,1.0,-1
pre_18864_00067.swc,1,5161.75,1869.0,8407.9,1.0,-1
pre_18864_00069.swc,1,3275.125,2586.875,8308.074999999999,1.0,-1
pre_18864_00073.swc,1,6418.375,1379.1,8972.225,1.0,-1
pre_18864_00074.swc,1,4166.9,2006.825,3430.8,1.0,-1
pre_18864_00079.swc,1,6942.45,1228.775,8442.025,1.0,-1
pre_18864_00081.swc,1,2779.6,2803.925,8328.175000000001,1.0,-1
pre_18864_00082.swc,1,4137.5,2474.275,8761.6,1.0,-1
pre_18864_00083.swc,1,8161.924999999999,730.5,3258.6,1.0,-1
pre_18864_00084.swc,1,5741.8,1517.4,3696.650000000001,1.0,-1
pre_18864_00088.swc,1,8137.5,941.475,8176.475,1.0,-1
pre_18864_00098.swc,1,8645.0,793.4,3552.5750000000003,1.0,-1
pre_18864_00108.swc,1,5616.75,1882.8,2325.15,1.0,-1
pre_18864_00111.swc,1,5511.675,1992.75,1964.125,1.0,-1
pre_18864_00113.swc,1,5638.3,2306.55,9535.95,1.0,-1
pre_18864_00114.swc,1,4414.200000000001,2852.5,9371.875,1.0,-1
pre_18864_00147.swc,1,7780.249999999999,1572.275,1848.925,1.0,-1
pre_18864_00153.swc,1,2882.55,3540.3,8634.324999999999,1.0,-1
pre_18864_00163.swc,1,7500.125,1875.2,1571.1,1.0,-1
pre_18864_00174.swc,1,3299.15,3643.425,2621.175,1.0,-1
pre_18864_00180.swc,1,7585.575,2215.7,1191.025,1.0,-1
pre_18864_00225.swc,1,5017.875,4438.425,1409.9,1.0,-1
pre_18864_00247.swc,1,3154.55,3294.8500000000004,2793.45,1.0,-1
pre_18864_00286.swc,1,4772.05,1416.5,3865.125,1.0,-1
pre_18864_00411.swc,1,2517.65,2062.1,6567.950000000001,1.0,-1
pre_18864_00413.swc,1,3000.15,1786.475,6726.099999999999,1.0,-1
pre_18864_00414.swc,1,2296.25,2348.25,6955.0,1.0,-1
pre_18864_00420.swc,1,2206.475,3134.625,6949.825,1.0,-1
pre_18864_00424.swc,1,2864.275,3273.1000000000004,8591.45,1.0,-1
pre_18864_00426.swc,1,3531.675,1533.975,6445.6,1.0,-1
pre_18864_00427.swc,1,3919.75,1566.425,6066.875,1.0,-1
pre_18864_00432.swc,1,4426.55,1795.35,8002.249999999999,1.0,-1
pre_18864_00442.swc,1,6247.175,1709.65,9251.35,1.0,-1
pre_18864_00457.swc,1,6933.974999999999,662.1,6856.425,1.0,-1
pre_18864_00460.swc,1,6431.475,638.8,7304.575,1.0,-1
pre_18866_00139.swc,1,8905.2,2982.0,2960.625,1.0,-1
pre_18866_00186.swc,1,9014.5,3195.725,2810.0,1.0,-1
pre_18866_00299.swc,1,8793.699999999999,4237.0,2382.125,1.0,-1
pre_18866_01458.swc,1,8035.299999999999,2626.4,7929.675,1.0,-1
pre_18868_00443.swc,1,3882.7,2516.3250000000003,7802.225,1.0,-1
pre_18868_00465.swc,1,3185.2250000000004,3495.15,8368.824999999999,1.0,-1
